address,area,direction,floornumber,furniture,numBath,numBed,numFloor,price,price_m2,type,type_detail,url
"145, đường hồ mễ trì, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",67.0,,,,2,2,1,2.6,0.03881,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89074494.htm
"Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",90.2,Đông,,Nội thất đầy đủ,2,3,1,2.08,0.02311,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89074528.htm
"120, Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",70.0,Đông Nam,,,2,2,1,1.5,0.02143,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89074547.htm
"1 Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",87.0,Tây Nam,,Nội thất cao cấp,2,2,1,3.9,0.04483,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89074904.htm
"Khu đô thị Nam Thăng Long, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",104.0,,,Nội thất cao cấp,2,3,1,4.1,0.03942,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/88107977.htm
"300, Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",66.0,,,Nội thất đầy đủ,2,2,1,2.0,0.0303,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89075086.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",28.0,Đông,25,Hoàn thiện cơ bản,1,1,1,1.23,0.04393,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89075994.htm
"lưu khánh đàm, Phường Giang Biên, Quận Long Biên, Hà Nội",82.0,,3,Nội thất đầy đủ,2,3,1,1.725,0.02104,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88577935.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",75.0,Đông Nam,,,2,2,1,1.4,0.01867,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077348.htm
"Đường Tố Hữu, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",120.0,Đông Nam,12,Nội thất đầy đủ,2,3,1,2.55,0.02125,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077356.htm
"Số 2, Số 2 Công Viên Cầu Giấy E68, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",80.0,Tây Bắc,,Hoàn thiện cơ bản,2,2,1,0.044,550.000 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89020028.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",63.0,Tây Bắc,,,2,2,1,1.38,0.0219,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077420.htm
"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",80.0,Tây Nam,,Nội thất đầy đủ,2,3,1,1.72,0.0215,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077498.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",54.1,Đông Bắc,,Hoàn thiện cơ bản,1,2,1,1.38,0.02556,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077542.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",68.0,Tây Bắc,,,2,2,1,1.25,0.01838,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89077552.htm
"90, Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",76.0,,,Hoàn thiện cơ bản,2,2,1,0.042,552.631 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88866761.htm
"Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội, Phường Hà Cầu, Quận Hà Đông, Hà Nội",83.0,,,,2,3,1,2.1,0.0253,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89078064.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",31.0,,,Hoàn thiện cơ bản,1,1,1,1.2,0.03871,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89078330.htm
"Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",107.0,Tây Bắc,,,2,3,1,2.45,0.0229,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89078460.htm
"Số 8 đường Lê Đức Thọ, Phường Mỹ Đình 2, quận Nam Từ Liêm, Hà Nội, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",94.0,Đông Bắc,15,Nội thất cao cấp,2,2,1,4.1,0.04362,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89078528.htm
"Phùng Hưng, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",75.0,Đông Nam,,Nội thất đầy đủ,2,2,1,1.4,0.01867,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89078712.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",75.0,Đông Bắc,,,2,2,1,1.35,0.018,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89079012.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43.0,,,,1,1,1,1.46,0.03395,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89079451.htm
"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",80.0,,15,Hoàn thiện cơ bản,2,3,1,3.184,0.0398,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88524928.htm
"Số 423, Số 423 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",98.0,Tây Bắc,3,Nội thất cao cấp,2,3,1,4.5,0.04592,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88268569.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",34.0,Đông Nam,6,Nội thất đầy đủ,1,1,1,1.268,0.03729,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89080252.htm
"Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",55.0,,,,2,2,1,0.03,545.454 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89081811.htm
"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",66.0,,,,2,2,1,1.97,0.02985,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89082700.htm
"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",66.0,,,,2,2,1,1.9,0.02879,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89082743.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",39.0,,,,1,1,1,0.58,0.01487,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89084517.htm
"Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội, Phường Hà Cầu, Quận Hà Đông, Hà Nội",83.0,,,Hoàn thiện cơ bản,2,3,1,2.2,0.02651,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88471473.htm
"423, Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",103.0,,16,Nội thất đầy đủ,2,3,1,4.4,0.04272,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/89085318.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",45.0,,,,1,1,1,0.78,0.01733,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89092650.htm
"Đường Nam Thành Công, Phường Láng Hạ, Quận Đống Đa, Hà Nội",40.0,,4,,1,2,1,1.98,0.0495,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89092862.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,,,,1,1,1,0.98,0.02178,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89093153.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60.0,,,,1,2,1,0.995,0.01658,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/88878807.htm
"Đường Trường Sa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",73.0,,,Nội thất đầy đủ,2,2,1,1.9,0.02603,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-dong-anh/mua-ban-can-ho-chung-cu/89093346.htm
"Đường Dốc Thọ Lão, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",13.0,Nam,,,1,1,1,0.6,0.04615,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/89066185.htm
"Đường Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",34.0,,,Nội thất đầy đủ,1,1,1,0.61,0.01794,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88227883.htm
"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",72.0,,,Nội thất đầy đủ,2,3,1,2.35,0.03264,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/87956762.htm
"Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",48.0,,,,1,2,1,0.53,0.01104,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/87513126.htm
"Đường Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",28.0,,,,1,1,1,0.58,0.02071,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89061380.htm
"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",96.0,Đông Nam,18,Nội thất cao cấp,2,2,1,4.3,0.04479,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/89060775.htm
"Đường Tố Hữu, Khu đô thị Văn Khê, Phường La Khê, Hà Đông, Hà Nội, Phường La Khê, Quận Hà Đông, Hà Nội",80.0,,,,2,2,1,2.2,0.0275,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89061706.htm
"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",94.0,,,,2,3,1,2.65,0.02819,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89063192.htm
"đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",76.0,,,Nội thất đầy đủ,2,2,1,1.5555,0.02047,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89063310.htm
"Đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",82.0,,,,2,2,1,1.85,0.02256,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89063700.htm
"90, Đường Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",76.0,Đông Nam,,,2,2,1,0.042,552.631 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89063822.htm
"Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",65.0,,26,Nội thất đầy đủ,2,2,1,1.2,0.01846,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-hoai-duc/mua-ban-can-ho-chung-cu/88820048.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",59.0,Tây Bắc,,,1,2,1,0.98,0.01661,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89064194.htm
"Số 150, Số 150 đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",91.0,Đông Bắc,,,2,3,1,2.5,0.02747,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89034941.htm
"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",75.0,,,Nội thất cao cấp,2,2,1,2.75,0.03667,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89064957.htm
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",39.0,,,Nội thất đầy đủ,1,2,1,0.67,0.01718,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88758919.htm
"Đường Tố Hữu, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",62.0,,11,Nội thất đầy đủ,2,2,1,1.66,0.02677,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89038713.htm
"Số 1, Số 1 đường Trần Thủ Độ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56.8,,,,2,2,1,1.58,0.02821,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89038984.htm
"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",102.0,,,,,3,1,3.2,0.03137,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89039413.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",45.5,Đông,,Nội thất đầy đủ,1,1,1,0.78,0.01733,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89039486.htm
"Đường Cây Keo, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",70.0,Tây,,Nội thất cao cấp,2,2,1,2.6,0.03714,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/89039494.htm
"KĐT Nam Thăng Long, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",92.0,,,,2,3,1,2.4,0.02609,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/86255185.htm
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",35.0,,,Nội thất đầy đủ,1,1,1,0.55,0.01571,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88344064.htm
"67, Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",50.0,,,,1,2,1,1.1,0.022,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89041386.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",107.0,,,Nội thất đầy đủ,2,3,1,2.6,0.0243,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89041920.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",75.0,Tây Bắc,,,2,2,1,1.66,0.02213,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89026500.htm
"Nguyễn Nam, Phường Sài Đồng, Quận Long Biên, Hà Nội",69.0,Đông Nam,,Bàn giao thô,2,2,1,1.6,0.02319,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89026611.htm
"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",86.0,Đông Nam,,Nội thất đầy đủ,2,3,1,2.3,0.02674,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89026637.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,,,,1,1,1,0.67,0.01595,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89026656.htm
"Hồ mễ trì, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",68.0,,,,2,2,1,2.5,0.03676,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89028723.htm
"Đường Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",50.0,,,Nội thất đầy đủ,1,1,1,0.5,0.01,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/88180565.htm
"Đường Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",35.0,,,,1,1,1,0.7,0.02,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/89030247.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",76.0,Đông Bắc,,,2,3,1,1.55,0.02039,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89031826.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60.0,Tây,,Nội thất đầy đủ,1,2,1,0.98,0.01633,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89031888.htm
"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",52.0,Tây Bắc,16,Nội thất đầy đủ,1,2,1,1.34,0.02577,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89032077.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",125.0,Tây,38,Nội thất đầy đủ,3,3,1,2.85,0.0228,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89032239.htm
"xã dàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",35.0,,,,1,1,1,0.85,0.02429,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88998013.htm
"Lô CT3 CT4 Khu đô thị mới Kim Chung, Xã Kim Chung, Đông Anh, Hà Nội, Xã Kim Chung, Huyện Đông Anh, Hà Nội",61.0,,,Hoàn thiện cơ bản,2,3,1,0.994,0.0163,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-dong-anh/mua-ban-can-ho-chung-cu/89033094.htm
"458, 458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",74.0,Bắc,18,Nội thất cao cấp,2,2,1,3.2,0.04324,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/89033214.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",45.0,,,,1,2,1,1.05,0.02333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89038238.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",60.0,,8,,1,2,1,2.8,0.04667,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89038246.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",72.0,,7,,1,2,1,4.5,0.0625,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89038449.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",64.0,Tây Nam,,Bàn giao thô,2,2,1,2.247,0.03511,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89042078.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",35.0,,8,,1,1,1,1.7,0.04857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89042097.htm
"120, Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",48.0,,,,2,2,1,1.7,0.03542,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89042128.htm
"Số 150, Số 150 đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",98.0,Đông Bắc,,Nội thất đầy đủ,2,3,1,2.5,0.02551,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89042346.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",55.0,,,,1,2,1,1.38,0.02509,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89042357.htm
"Đường Tô Hiệu, Phường Dương Nội, Quận Hà Đông, Hà Nội",118.0,Tây,,Nội thất đầy đủ,2,3,1,2.0,0.01695,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89042512.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",63.0,,36,,2,2,1,2.4,0.0381,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88665341.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",72.0,Tây Bắc,,,2,2,1,1.44,0.02,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89043830.htm
"GS3, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",69.0,Tây,,Nội thất cao cấp,2,2,1,2.284,0.0331,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89043909.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,Đông Nam,,,1,1,1,0.98,0.02178,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89044948.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",66.0,Đông,5,Hoàn thiện cơ bản,2,2,1,1.9,0.02879,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89045401.htm
"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",76.0,Đông Nam,25,Nội thất cao cấp,2,3,1,2.3,0.03026,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88869936.htm
"Lô đất HH01, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",76.0,Đông Nam,25,Nội thất cao cấp,2,2,1,2.2,0.02895,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88916321.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội",63.0,Đông Nam,3,Hoàn thiện cơ bản,2,2,1,2.1,0.03333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89046463.htm
"KĐT Vinhomes Riverside, Phường Phúc Lợi, Long Biên, Hà Nội, Phường Phúc Lợi, Quận Long Biên, Hà Nội",66.0,Tây,,Nội thất cao cấp,2,2,1,2.699,0.04089,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88487099.htm
